Jun 13 13:03:01.415 VTTY: Console port: waiting connection on tcp port 5005 for protocol IPv4 (FD 12)
Jun 13 13:03:01.416 slot0: C/H/S settings = 16/4/32
Jun 13 13:03:01.416 slot1: C/H/S settings = 0/4/32
Jun 13 13:03:01.668 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x60b22838,JIT on)
Jun 13 13:03:01.668 CPU0: CPU_STATE: Starting CPU (old state=2)...
Jun 13 13:03:01.823 ROM: Microcode has started.
Jun 13 13:03:01.829 ROM: trying to read bootvar 'WARM_REBOOT'
Jun 13 13:03:01.832 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80b9d168 (size=1)
Jun 13 13:03:01.832 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80b9d17c (size=1)
Jun 13 13:03:01.929 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6024bc80 (size=2)
Jun 13 13:03:01.930 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60253984 (size=2)
Jun 13 13:03:01.930 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60253994 (size=2)
Jun 13 13:03:01.930 ROM: unhandled syscall 0x00000047 at pc=0x60b9e914 (a1=0x80007df4,a2=0x637a273c,a3=0x0000011c)
Jun 13 13:03:02.465 ROM: trying to read bootvar 'RANDOM_NUM'
Jun 13 13:03:02.502 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60261248 (size=2)
Jun 13 13:03:02.505 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x60253c9c (size=2)
Jun 13 13:03:03.181 VTTY: Console port is now connected (accept_fd=12,conn_fd=18)
Jun 13 13:03:05.005 ROM: unhandled syscall 0x0000003e at pc=0x60b9e914 (a1=0x80007de4,a2=0x637a2718,a3=0x000000f8)
Jun 13 13:03:05.005 ROM: unhandled syscall 0x00000047 at pc=0x60b9e914 (a1=0x80007dec,a2=0x637a273c,a3=0x0000011c)
Jun 13 13:03:05.889 ROM: trying to read bootvar 'BOOT'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'CONFIG_FILE'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'BOOTLDR'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'RSHELF'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'DSHELF'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'DSHELFINFO'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'RESET_COUNTER'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'CHRG_LOCRECSN'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'CHRG_ID'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'SLOTCACHE'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'OVERTEMP'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'DIAG'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'DIAMETER_ORIGIN_ID'
Jun 13 13:03:05.889 ROM: trying to read bootvar 'WARM_REBOOT'
Jun 13 13:03:06.020 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x608e349c (size=2)
Jun 13 13:03:06.020 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x608e308c (size=1)
Jun 13 13:03:06.020 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x608e30d0 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x608e30dc, value=0x00000020 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x608e30e0 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x608e30e8, value=0x00000000 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x608e30f4 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x608e3100, value=0x00000040 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x608e3114 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x608e3120, value=0x00000000 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x608e312c (size=1)
Jun 13 13:03:06.020 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x608e313c, value=0x00000080 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f54 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: write access to undefined address 0x3c000002 at pc=0x608e4f60, value=0x00000080 (size=1)
Jun 13 13:03:06.020 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f64 (size=1)
Jun 13 13:03:06.088 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 13:03:06.163 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 13:03:06.236 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 13:03:06.310 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 13:03:06.371 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 13:03:06.441 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 13:03:06.442 CPU0: MTS: write access to undefined address 0x3c080007 at pc=0x608e3228, value=0x00000002 (size=1)
Jun 13 13:03:06.442 CPU0: MTS: write access to undefined address 0x3c080008 at pc=0x608e3230, value=0x00000002 (size=1)
Jun 13 13:03:06.442 CPU0: MTS: write access to undefined address 0x3c080009 at pc=0x608e3238, value=0x00000002 (size=1)
Jun 13 13:03:06.442 CPU0: MTS: write access to undefined address 0x3c08000a at pc=0x608e323c, value=0x00000002 (size=1)
Jun 13 13:03:06.442 CPU0: MTS: write access to undefined address 0x3c08000b at pc=0x608e3240, value=0x00000002 (size=1)
Jun 13 13:03:06.442 CPU0: MTS: write access to undefined address 0x3c08000c at pc=0x608e3244, value=0x00000002 (size=1)
Jun 13 13:03:06.442 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x608e4158 (size=1)
Jun 13 13:03:06.586 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x602612f0 (size=2)
Jun 13 13:03:06.586 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x1000, pc=0x602612f8 (size=2)
Jun 13 13:03:06.728 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:06.728 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:06.728 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:06.728 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:06.728 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:06.728 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:06.728 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:06.728 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:06.794 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x00
Jun 13 13:03:06.795 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x00
Jun 13 13:03:06.795 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x40
Jun 13 13:03:06.795 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x40
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x04
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x04
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x0c
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x0c
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x18
Jun 13 13:03:06.795 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x18
Jun 13 13:03:06.795 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x1c
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x1c
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x20
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x20
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x24
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x24
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x30
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x30
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x40
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x40
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x64
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x64
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x68
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x68
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x04
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x04
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0xf0
Jun 13 13:03:06.795 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0xf0
Jun 13 13:03:06.985 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60264144: bus=1,device=0,function=0,reg=0x00
Jun 13 13:03:06.985 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60264148: bus=1,device=0,function=0,reg=0x00
Jun 13 13:03:06.985 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60695dc4 (size=2)
Jun 13 13:03:06.985 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x1000, pc=0x60695de4 (size=2)
Jun 13 13:03:06.985 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60695df8 (size=2)
Jun 13 13:03:06.985 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x1, pc=0x60695e00 (size=2)
Jun 13 13:03:06.985 CPU0: IO_FPGA: read from unknown addr 0x18, pc=0x60695e2c (size=2)
Jun 13 13:03:06.985 CPU0: IO_FPGA: write to unknown addr 0x18, value=0x0, pc=0x60695e34 (size=2)
Jun 13 13:03:06.985 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60695e4c (size=2)
Jun 13 13:03:06.985 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x60695e58 (size=2)
Jun 13 13:03:07.022 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60695e70 (size=2)
Jun 13 13:03:07.022 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x60695e7c (size=2)
Jun 13 13:03:07.022 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x00
Jun 13 13:03:07.022 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x00
Jun 13 13:03:07.022 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x40
Jun 13 13:03:07.022 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x40
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x04
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x04
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x0c
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x0c
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x18
Jun 13 13:03:07.022 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x18
Jun 13 13:03:07.022 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x1c
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x1c
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x20
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x20
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x24
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x24
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x30
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x30
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x3c
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x40
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x40
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x64
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x64
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x68
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x68
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x04
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x04
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0xf0
Jun 13 13:03:07.022 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0xf0
Jun 13 13:03:07.138 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60264144: bus=1,device=0,function=0,reg=0x00
Jun 13 13:03:07.138 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60264148: bus=1,device=0,function=0,reg=0x00
Jun 13 13:03:07.138 CPU0: PCI: write request (data=0x4d000000) for device 'NM-16ESW(1)' at pc=0x60264010: bus=1,device=0,function=0,reg=0x10
Jun 13 13:03:07.138 NM-16ESW(1): BCM5600 registers are mapped at 0x4d000000
Jun 13 13:03:07.138 CPU0: PCI: write request (data=0x4d000000) for device 'NM-16ESW(1)' at pc=0x6026401c: bus=1,device=0,function=0,reg=0x10
Jun 13 13:03:07.138 NM-16ESW(1): BCM5600 registers are mapped at 0x4d000000
Jun 13 13:03:07.138 CPU0: PCI: write request (data=0x00000046) for device 'NM-16ESW(1)' at pc=0x60264010: bus=1,device=0,function=0,reg=0x04
Jun 13 13:03:07.138 CPU0: PCI: write request (data=0x00000046) for device 'NM-16ESW(1)' at pc=0x6026401c: bus=1,device=0,function=0,reg=0x04
Jun 13 13:03:07.138 CPU0: PCI: write request (data=0x00004000) for device 'NM-16ESW(1)' at pc=0x60264010: bus=1,device=0,function=0,reg=0x0c
Jun 13 13:03:07.138 CPU0: PCI: write request (data=0x00004000) for device 'NM-16ESW(1)' at pc=0x6026401c: bus=1,device=0,function=0,reg=0x0c
Jun 13 13:03:07.138 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60264144: bus=1,device=0,function=0,reg=0x40
Jun 13 13:03:07.138 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60264148: bus=1,device=0,function=0,reg=0x40
Jun 13 13:03:07.139 CPU0: PCI: write request (data=0x00000000) for device 'NM-16ESW(1)' at pc=0x60264010: bus=1,device=0,function=0,reg=0x40
Jun 13 13:03:07.139 CPU0: PCI: write request (data=0x00000000) for device 'NM-16ESW(1)' at pc=0x6026401c: bus=1,device=0,function=0,reg=0x40
Jun 13 13:03:07.139 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60264144: bus=1,device=0,function=0,reg=0x08
Jun 13 13:03:07.139 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60264148: bus=1,device=0,function=0,reg=0x08
Jun 13 13:03:07.148 NM-16ESW(1): unknown opcode 0x00000016 (cmd=0x58614000)
Jun 13 13:03:07.251 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60254e40 (size=2)
Jun 13 13:03:07.252 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x60254e48 (size=2)
Jun 13 13:03:07.252 CPU0: IO_FPGA: read from unknown addr 0x2e, pc=0x60254e68 (size=2)
Jun 13 13:03:07.252 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x40, pc=0x60254e70 (size=2)
Jun 13 13:03:09.192 ROM: trying to read bootvar 'PMDEBUG'
Jun 13 13:03:09.203 ROM: trying to read bootvar 'MONDEBUG'
Jun 13 13:03:09.772 ROM: unhandled syscall 0x0000001a at pc=0x60b9e914 (a1=0x66390894,a2=0x637a2688,a3=0x00000068)
Jun 13 13:03:09.772 ROM: unhandled syscall 0x00000009 at pc=0x60b9e914 (a1=0x66390894,a2=0x637a2644,a3=0x00000024)
Jun 13 13:03:11.550 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x608e345c (size=2)
Jun 13 13:03:11.550 CPU0: IO_FPGA: write to unknown addr 0x16, value=0x1, pc=0x608e3464 (size=2)
Jun 13 13:03:11.619 ROM: trying to read bootvar 'ROM_PERSISTENT_UTC'
Jun 13 13:03:11.915 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:12.103 ROM: trying to read bootvar 'RANDOM_NUM'
Jun 13 13:03:12.207 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:12.209 ROM: trying to set bootvar 'BSI=0'
Jun 13 13:03:12.210 ROM: trying to read bootvar 'RET_2_RCALTS'
Jun 13 13:03:12.210 ROM: trying to set bootvar 'RET_2_RCALTS='
Jun 13 13:03:12.458 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:12.683 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:12.878 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:13.108 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:13.360 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:13.614 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:13.861 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:14.108 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:14.360 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:14.608 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:14.860 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:15.108 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:15.360 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:15.608 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:15.860 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:16.108 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:16.361 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:16.608 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:16.860 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:17.108 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:17.363 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:17.608 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:17.860 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:18.108 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:18.360 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:18.608 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:18.860 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:19.109 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:19.361 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:19.608 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:19.860 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:20.109 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:20.360 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:20.608 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:20.861 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:21.109 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:21.360 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:21.608 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:21.860 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:22.108 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:22.360 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:22.608 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:22.860 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:23.108 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:23.361 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:23.608 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
Jun 13 13:03:23.860 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x608e4134 (size=1)
